key,timestamp,action
'n',1523065159.808774,release
Key.space,1523065159.8448288,press
'o',1523065159.919074,release
Key.space,1523065159.9727738,release
'f',1523065161.1273952,press
'o',1523065161.2431731,press
'f',1523065161.2753322,release
'o',1523065161.30786,release
'o',1523065161.3933508,press
'o',1523065161.457313,release
Key.backspace,1523065161.839653,press
Key.backspace,1523065161.9081678,release
Key.backspace,1523065161.97788,press
Key.backspace,1523065162.039937,release
Key.backspace,1523065162.105155,press
Key.backspace,1523065162.3388858,release
'w',1523065163.088341,press
'a',1523065163.242063,press
'w',1523065163.249661,release
'a',1523065163.401962,release
Key.backspace,1523065163.53884,press
Key.backspace,1523065163.611171,release
Key.backspace,1523065163.678873,press
Key.backspace,1523065163.7990248,release
Key.backspace,1523065164.305315,press
Key.backspace,1523065164.392225,release
Key.backspace,1523065164.456481,press
Key.backspace,1523065164.522401,release
Key.backspace,1523065164.857729,press
Key.backspace,1523065164.949163,release
Key.backspace,1523065165.943402,press
Key.backspace,1523065166.0150368,release
Key.backspace,1523065166.072543,press
Key.backspace,1523065166.156906,release
Key.backspace,1523065166.212726,press
Key.backspace,1523065166.281055,release
Key.backspace,1523065166.338488,press
Key.backspace,1523065166.421809,release
Key.backspace,1523065166.466681,press
Key.backspace,1523065166.543175,release
Key.backspace,1523065166.625716,press
Key.backspace,1523065166.689717,release
Key.backspace,1523065166.7829251,press
Key.backspace,1523065166.847187,release
Key.backspace,1523065166.91791,press
Key.backspace,1523065166.989961,release
'i',1523065167.107887,press
't',1523065167.195932,press
'i',1523065167.205751,release
Key.space,1523065167.259777,press
't',1523065167.289452,release
'i',1523065167.3077781,press
Key.space,1523065167.3730612,release
'i',1523065167.375853,release
's',1523065167.500121,press
's',1523065167.644172,release
Key.backspace,1523065167.765739,press
Key.backspace,1523065167.834116,release
Key.backspace,1523065167.894818,press
Key.backspace,1523065167.9948921,release
's',1523065168.099801,press
't',1523065168.2076411,press
'o',1523065168.26788,press
's',1523065168.295703,release
'p',1523065168.3279202,press
't',1523065168.356624,release
'o',1523065168.407748,release
's',1523065168.451643,press
'p',1523065168.475581,release
Key.space,1523065168.552022,press
's',1523065168.567563,release
'r',1523065168.664278,press
Key.space,1523065168.679544,release
'a',1523065168.7476869,press
'r',1523065168.791562,release
'i',1523065168.84011,press
'a',1523065168.875755,release
'n',1523065168.895819,press
'i',1523065168.927722,release
'i',1523065168.99193,press
'n',1523065168.9921331,release
'n',1523065169.0737221,press
'g',1523065169.115965,press
'i',1523065169.147657,release
'n',1523065169.17554,release
'g',1523065169.1999722,release
Key.enter,1523065169.2225,press
Key.enter,1523065169.29474,release
'f',1523065171.223232,press
'a',1523065171.279904,press
'f',1523065171.347539,release
'a',1523065171.39593,release
'c',1523065171.5093389,press
'c',1523065171.591031,release
'e',1523065171.740623,press
'e',1523065171.8223732,release
Key.enter,1523065172.027654,press
Key.enter,1523065172.122266,release
Key.shift,1523065196.764713,press
Key.shift,1523065197.347726,release
Key.cmd,1523065197.8793118,press
Key.cmd,1523065202.873068,release
'd',1523065207.1652539,press
'i',1523065207.2447019,press
'd',1523065207.272467,release
'v',1523065207.336448,press
'i',1523065207.360438,release
'v',1523065207.461889,release
'y',1523065207.472376,press
'a',1523065207.535382,press
'y',1523065207.560464,release
'a',1523065207.693088,release
Key.enter,1523065207.842678,press
Key.enter,1523065207.9393668,release
'd',1523065208.3728588,press
'd',1523065208.469289,release
'i',1523065208.503723,press
'd',1523065208.562453,press
'i',1523065208.5743518,release
Key.space,1523065208.662582,press
'd',1523065208.6665118,release
Key.space,1523065208.762777,release
'u',1523065208.776609,press
'u',1523065208.853127,release
'r',1523065208.856548,press
Key.space,1523065208.936786,press
'r',1523065208.9403672,release
'f',1523065209.033084,press
Key.space,1523065209.0525382,release
'f',1523065209.092997,release
'r',1523065209.162457,press
'i',1523065209.2525089,press
'r',1523065209.2704031,release
'e',1523065209.3228438,press
'i',1523065209.322953,release
'e',1523065209.407094,release
'n',1523065209.509952,press
'n',1523065209.614089,release
'd',1523065209.636727,press
'd',1523065209.7534568,release
"'",1523065210.186893,press
's',1523065210.246665,press
"'",1523065210.302722,release
's',1523065210.355225,release
Key.space,1523065210.374667,press
Key.space,1523065210.4826071,release
'p',1523065210.486906,press
'p',1523065210.602952,release
'l',1523065210.700757,press
'a',1523065210.7256901,press
'l',1523065210.808631,release
'a',1523065210.82498,release
'c',1523065210.930474,press
'c',1523065210.958601,release
'e',1523065211.147417,press
Key.space,1523065211.2516842,press
'e',1523065211.275691,release
'w',1523065211.347409,press
Key.space,1523065211.3591738,release
'o',1523065211.4359438,press
'w',1523065211.4712992,release
'r',1523065211.511708,press
'o',1523065211.519315,release
'k',1523065211.599505,press
Key.space,1523065211.627458,press
'r',1523065211.658881,release
'k',1523065211.715976,release
'o',1523065211.735324,press
Key.space,1523065211.791626,release
'u',1523065211.8436532,press
't',1523065211.900527,press
'o',1523065211.911244,release
'u',1523065211.959296,release
't',1523065212.036364,release
Key.shift_r,1523065212.049717,press
'/',1523065212.1057658,press
Key.shift_r,1523065212.2179341,release
Key.enter,1523065212.261645,press
'/',1523065212.305262,release
Key.enter,1523065212.337504,release
Key.shift,1523065217.597475,press
Key.shift,1523065218.917214,release
Key.cmd,1523065225.562979,press
Key.cmd,1523065225.8967419,release
Key.shift_r,1523065633.920305,press
'W',1523065634.1319911,press
'E',1523065634.2436428,press
'W',1523065634.2831092,release
'R',1523065634.339721,press
'E',1523065634.363364,release
'E',1523065634.449159,press
'R',1523065634.499866,release
Key.space,1523065634.524578,press
'E',1523065634.575708,release
Key.space,1523065634.671659,release
'G',1523065634.7358599,press
'O',1523065634.8199081,press
'G',1523065634.823617,release
'I',1523065634.8920782,press
'N',1523065634.951744,press
'O',1523065634.983105,release
'G',1523065635.007885,press
'I',1523065635.0395038,release
'N',1523065635.071737,release
'G',1523065635.107384,release
Key.space,1523065635.287761,press
'R',1523065635.3957329,press
Key.space,1523065635.44748,release
'A',1523065635.509259,press
'R',1523065635.5318651,release
'A',1523065635.67161,release
Key.shift_r,1523065635.6796238,release
'f',1523065635.691831,press
'f',1523065635.760098,release
Key.shift_r,1523065635.794629,press
'T',1523065635.838856,press
'T',1523065635.9228601,release
Key.shift_r,1523065635.9591649,release
'i',1523065635.97282,press
'n',1523065636.0206962,press
'g',1523065636.0770812,press
'i',1523065636.1250088,release
'n',1523065636.152704,release
'g',1523065636.156937,release
Key.space,1523065636.2548292,press
Key.space,1523065636.402935,release
Key.shift_r,1523065636.494848,press
Key.shift_r,1523065636.671045,release
Key.backspace,1523065636.811658,press
Key.backspace,1523065636.884088,release
Key.backspace,1523065636.961687,press
Key.backspace,1523065637.025873,release
Key.backspace,1523065637.079597,press
Key.backspace,1523065637.147779,release
Key.backspace,1523065637.196643,press
Key.backspace,1523065637.3207932,release
Key.shift_r,1523065637.7886982,press
Key.shift_r,1523065638.005027,release
Key.cmd,1523065638.311813,press
'å',1523065638.375749,press
Key.cmd,1523065638.551915,release
'a',1523065638.568034,release
Key.caps_lock,1523065639.5118349,press
Key.caps_lock,1523065639.511866,release
Key.caps_lock,1523065640.202803,press
Key.caps_lock,1523065640.2028868,release
Key.shift_r,1523065640.896435,press
'W',1523065640.90851,press
'W',1523065640.993105,release
Key.shift_r,1523065641.020654,release
'e',1523065641.08541,press
'e',1523065641.18206,release
"'",1523065641.2347252,press
'r',1523065641.27158,press
'e',1523065641.323047,press
"'",1523065641.326305,release
'r',1523065641.362227,release
'e',1523065641.402425,release
Key.space,1523065641.406195,press
'g',1523065641.4906392,press
Key.space,1523065641.510077,release
'o',1523065641.53916,press
'g',1523065641.570601,release
'i',1523065641.630517,press
'n',1523065641.6583521,press
'g',1523065641.670936,press
'o',1523065641.6870131,release
'i',1523065641.730643,release
'g',1523065641.750575,release
'n',1523065641.7588322,release
Key.space,1523065641.867798,press
Key.space,1523065641.9798589,release
'r',1523065642.170538,press
'a',1523065642.242374,press
'r',1523065642.2541351,release
'f',1523065642.374846,press
'a',1523065642.397722,release
'f',1523065642.442997,release
't',1523065642.526738,press
't',1523065642.598603,release
'i',1523065642.610566,press
'n',1523065642.6505349,press
'g',1523065642.7105238,press
'i',1523065642.7142751,release
'n',1523065642.7263098,release
'g',1523065642.7828312,release
Key.space,1523065642.832939,press
't',1523065642.888504,press
Key.space,1523065642.956542,release
't',1523065642.972836,release
'h',1523065643.048052,press
'i',1523065643.091462,press
's',1523065643.139633,press
'h',1523065643.1510952,release
'i',1523065643.199591,release
's',1523065643.2076979,release
Key.space,1523065643.2483342,press
'w',1523065643.323493,press
Key.space,1523065643.3713439,release
'e',1523065643.3874161,press
'w',1523065643.4197068,release
'e',1523065643.467795,release
'e',1523065643.545588,press
'e',1523065643.61363,release
'k',1523065643.617676,press
'e',1523065643.70556,press
'k',1523065643.70572,release
'e',1523065643.773955,release
'n',1523065643.825444,press
'd',1523065643.877454,press
'n',1523065643.913483,release
'd',1523065643.989593,release
Key.shift_r,1523065644.1905222,press
'1',1523065644.2023401,press
'1',1523065644.2865548,release
'1',1523065644.378752,press
'1',1523065644.4466171,release
Key.shift_r,1523065644.4948878,release
Key.backspace,1523065644.63052,press
Key.backspace,1523065644.690763,release
Key.backspace,1523065644.754478,press
Key.backspace,1523065644.826983,release
Key.space,1523065644.883577,press
Key.space,1523065644.995766,release
'a',1523065645.185652,press
'n',1523065645.2697291,press
'a',1523065645.3496802,release
'n',1523065645.3497841,release
'd',1523065645.357504,press
Key.space,1523065645.4454122,press
'd',1523065645.457077,release
Key.space,1523065645.5494132,release
's',1523065645.561224,press
't',1523065645.653733,press
'i',1523065645.697516,press
'l',1523065645.7615209,press
's',1523065645.7652009,release
'i',1523065645.809283,release
'l',1523065645.829461,release
't',1523065645.837676,release
'l',1523065645.9064891,press
Key.space,1523065646.022552,press
'l',1523065646.074384,release
Key.space,1523065646.16662,release
'h',1523065647.4661918,press
'a',1523065647.524522,press
'h',1523065647.548349,release
'v',1523065647.584332,press
'e',1523065647.652441,press
'a',1523065647.6684191,release
Key.space,1523065647.676112,press
'v',1523065647.708624,release
'e',1523065647.748432,release
Key.space,1523065647.776509,release
's',1523065648.0494661,press
's',1523065648.141949,release
'p',1523065648.157609,press
'a',1523065648.2292411,press
'p',1523065648.265544,release
'a',1523065648.3107991,release
'c',1523065648.443573,press
'c',1523065648.507623,release
'e',1523065648.656405,press
'e',1523065648.732933,release
Key.space,1523065648.749105,press
Key.space,1523065648.8599858,release
'f',1523065648.864015,press
'f',1523065648.945091,release
'o',1523065648.981419,press
'r',1523065649.057549,press
'o',1523065649.0651221,release
'r',1523065649.133749,release
Key.space,1523065649.1683588,press
Key.space,1523065649.2882528,release
'p',1523065649.631385,press
'p',1523065649.719677,release
'e',1523065649.7403111,press
'o',1523065649.8005939,press
'e',1523065649.81616,release
'p',1523065649.888246,press
'o',1523065649.932214,release
'p',1523065649.94864,release
'l',1523065650.040492,press
'l',1523065650.140386,release
'e',1523065650.148556,press
'e',1523065650.24109,release
Key.shift_r,1523065650.319423,press
Key.shift_r,1523065650.3794491,release
'1',1523065650.4005141,press
'1',1523065650.468801,release
'1',1523065650.579427,press
'1',1523065650.631605,release
'1',1523065650.734464,press
'1',1523065650.8026829,release
'1',1523065650.9074,press
'1',1523065650.9636538,release
Key.backspace,1523065651.117545,press
Key.backspace,1523065651.185899,release
Key.backspace,1523065651.250402,press
Key.backspace,1523065651.318848,release
Key.backspace,1523065651.381172,press
Key.backspace,1523065651.4537559,release
Key.backspace,1523065651.508228,press
Key.backspace,1523065651.5805771,release
Key.backspace,1523065651.644267,press
Key.backspace,1523065651.704459,release
'e',1523065652.545876,press
'e',1523065652.649031,release
'1',1523065652.897175,press
'1',1523065652.981329,release
Key.shift_r,1523065652.9892821,press
Key.shift_r,1523065653.241622,release
Key.backspace,1523065653.3971782,press
Key.backspace,1523065653.469598,release
Key.shift_r,1523065653.6222641,press
'1',1523065653.689388,press
'1',1523065653.749366,release
'1',1523065653.841326,press
'1',1523065653.913259,release
Key.space,1523065653.9532359,press
Key.shift_r,1523065653.993102,release
Key.space,1523065654.053476,release
'm',1523065654.123302,press
'e',1523065654.19568,press
'm',1523065654.210853,release
'e',1523065654.2597492,release
's',1523065654.378242,press
's',1523065654.442821,release
's',1523065654.559538,press
's',1523065654.643636,release
'a',1523065654.6743271,press
'g',1523065654.8143291,press
'a',1523065654.841335,release
'e',1523065654.9143522,press
'g',1523065654.933991,release
Key.space,1523065654.978197,press
'e',1523065655.008196,release
Key.space,1523065655.0666041,release
Key.shift_r,1523065655.1973581,press
'2',1523065655.269359,press
Key.shift_r,1523065655.300898,release
'2',1523065655.3571358,release
'i',1523065655.421043,press
's',1523065655.504967,press
'i',1523065655.508828,release
'a',1523065655.572913,press
's',1523065655.600817,release
'a',1523065655.721216,release
'b',1523065655.7290628,press
'b',1523065655.809477,release
Key.enter,1523065656.205683,press
Key.enter,1523065656.285805,release
'i',1523065656.5002801,press
'f',1523065656.592395,press
'i',1523065656.5925398,release
'f',1523065656.676388,release
Key.space,1523065656.6764438,press
Key.space,1523065656.796492,release
'y',1523065656.851021,press
'o',1523065656.875556,press
'y',1523065656.93128,release
'u',1523065656.967207,press
Key.space,1523065657.070951,press
'o',1523065657.079045,release
'u',1523065657.099057,release
Key.space,1523065657.159474,release
'c',1523065657.172935,press
'a',1523065657.281594,press
'n',1523065657.300759,press
'c',1523065657.321095,release
'a',1523065657.401113,release
Key.space,1523065657.4093802,press
'n',1523065657.420722,release
Key.space,1523065657.480407,release
'm',1523065657.548457,press
'a',1523065657.626173,press
'm',1523065657.6262982,release
'a',1523065657.742156,release
'k',1523065657.750114,press
'k',1523065657.818399,release
'e',1523065657.8363469,press
Key.space,1523065657.880131,press
'e',1523065657.923873,release
'i',1523065657.960186,press
Key.space,1523065657.9840908,release
'i',1523065658.048745,release
't',1523065658.05196,press
't',1523065658.148436,release
'.',1523065658.221183,press
Key.space,1523065658.384985,press
'.',1523065658.453305,release
Key.space,1523065658.517565,release
Key.shift_r,1523065658.661247,press
'I',1523065658.669146,press
Key.shift_r,1523065658.7090502,release
Key.space,1523065658.8050601,press
'i',1523065658.860822,release
'w',1523065658.921056,press
Key.space,1523065658.924721,release
'a',1523065658.98117,press
'w',1523065659.021214,release
'n',1523065659.0370948,press
'a',1523065659.1170712,release
'n',1523065659.133743,release
't',1523065659.151016,press
Key.space,1523065659.183393,press
't',1523065659.244132,release
'p',1523065659.271063,press
Key.space,1523065659.3069508,release
'p',1523065659.3793988,release
'p',1523065659.628321,press
'p',1523065659.720392,release
'l',1523065659.804099,press
Key.space,1523065659.9039922,press
'l',1523065659.972446,release
Key.space,1523065660.015966,release
't',1523065660.020021,press
'o',1523065660.076021,press
't',1523065660.104,release
Key.space,1523065660.15276,press
'o',1523065660.180052,release
Key.space,1523065660.240191,release
'c',1523065660.266117,press
'o',1523065660.3100622,press
'c',1523065660.3460338,release
'm',1523065660.369998,press
'o',1523065660.438216,release
'm',1523065660.478739,release
'e',1523065660.507015,press
Key.space,1523065660.550936,press
'e',1523065660.583554,release
'p',1523065660.5867069,press
Key.space,1523065660.65507,release
'p',1523065660.6753569,release
'l',1523065660.762074,press
'l',1523065660.861931,release
'z',1523065660.8739998,press
'z',1523065660.9264681,release
Key.backspace,1523065661.7260008,press
Key.backspace,1523065662.228595,press
Key.backspace,1523065662.3108978,press
Key.backspace,1523065662.3942661,press
Key.backspace,1523065662.478688,press
Key.backspace,1523065662.562412,press
Key.backspace,1523065662.646143,press
Key.backspace,1523065662.730222,press
Key.backspace,1523065662.813688,press
Key.backspace,1523065662.897717,press
Key.backspace,1523065662.981745,press
Key.backspace,1523065663.065779,press
Key.backspace,1523065663.1503072,press
Key.backspace,1523065663.2341812,press
Key.backspace,1523065663.3182259,press
Key.backspace,1523065663.401255,press
Key.backspace,1523065663.485643,press
Key.backspace,1523065663.568446,press
Key.backspace,1523065663.652352,press
Key.backspace,1523065663.736615,press
Key.backspace,1523065663.820097,press
Key.backspace,1523065663.8980181,release
Key.backspace,1523065664.198935,press
Key.backspace,1523065664.287101,release
'c',1523065664.538966,press
'c',1523065664.6793149,release
'o',1523065664.686972,press
'o',1523065664.7796228,release
Key.backspace,1523065665.001457,press
Key.backspace,1523065665.0772061,release
Key.backspace,1523065665.139822,press
Key.backspace,1523065665.2361112,release
Key.shift_r,1523065665.4421299,press
'C',1523065665.686184,press
'O',1523065665.783041,press
'C',1523065665.805933,release
'M',1523065665.9097338,press
'O',1523065665.954117,release
'E',1523065666.010009,press
'M',1523065666.0536761,release
'E',1523065666.181965,release
Key.shift_r,1523065666.2382321,release
Key.space,1523065666.5558422,press
Key.space,1523065666.716046,release
Key.shift_r,1523065666.7281659,press
'P',1523065666.800429,press
'P',1523065666.911947,release
'L',1523065667.020329,press
'L',1523065667.160149,release
'Z',1523065667.160328,press
'Z',1523065667.319873,release
'Z',1523065667.39993,press
'Z',1523065667.4999611,release
'Z',1523065667.567958,press
'Z',1523065667.66023,release
'Z',1523065667.736151,press
Key.space,1523065667.831553,press
'Z',1523065667.8681831,release
'I',1523065667.940032,press
Key.space,1523065667.9637408,release
Key.space,1523065668.0359921,press
'I',1523065668.112092,release
'W',1523065668.140085,press
Key.space,1523065668.155404,release
'A',1523065668.199848,press
'W',1523065668.236264,release
'N',1523065668.283954,press
'A',1523065668.3398862,release
'N',1523065668.367876,release
'N',1523065668.428096,press
'N',1523065668.527871,release
'T',1523065668.5279942,press
'T',1523065668.660212,release
Key.space,1523065669.2521012,press
Key.space,1523065669.379702,release
'T',1523065669.752316,press
'O',1523065669.8279219,press
'T',1523065669.920084,release
Key.space,1523065669.920156,press
'O',1523065669.967967,release
'S',1523065670.015767,press
Key.space,1523065670.045275,release
'E',1523065670.083888,press
'S',1523065670.131799,release
'E',1523065670.175754,release
'E',1523065670.239892,press
Key.space,1523065670.3237681,press
'E',1523065670.339464,release
'P',1523065670.395851,press
Key.space,1523065670.4353669,release
'P',1523065670.504089,release
'E',1523065670.559647,press
'O',1523065670.624257,press
'E',1523065670.655725,release
'O',1523065670.743787,release
'P',1523065670.839799,press
'P',1523065670.927544,release
'L',1523065671.055978,press
'E',1523065671.1801841,press
'L',1523065671.207575,release
Key.shift_r,1523065671.215738,release
'e',1523065671.2722712,release
Key.enter,1523065671.3002381,press
Key.enter,1523065671.378573,release
Key.cmd,1523065671.724829,press
Key.tab,1523065671.780701,press
Key.cmd,1523065671.900643,release
Key.tab,1523065671.926326,release
Key.shift_r,1523065681.196789,press
'I',1523065681.3647518,press
Key.shift_r,1523065681.4285839,release
'f',1523065681.492599,press
'i',1523065681.512409,release
Key.space,1523065681.592562,press
'f',1523065681.60022,release
Key.space,1523065681.709176,release
'y',1523065683.327397,press
'o',1523065683.402434,press
'y',1523065683.4421089,release
'u',1523065683.454098,press
Key.space,1523065683.5221581,press
'o',1523065683.538466,release
'u',1523065683.555805,release
Key.space,1523065683.6266701,release
'h',1523065683.640739,press
'a',1523065683.6731,press
'v',1523065683.737064,press
'h',1523065683.74016,release
'a',1523065683.808605,release
'e',1523065683.808776,press
Key.space,1523065683.8442292,press
'v',1523065683.852108,release
'e',1523065683.908431,release
Key.space,1523065683.952746,release
'a',1523065684.223534,press
Key.space,1523065684.291306,press
'a',1523065684.327355,release
Key.space,1523065684.4073012,release
'd',1523065684.4112399,press
'd',1523065684.4837592,release
'e',1523065684.581409,press
'm',1523065684.6453938,press
'e',1523065684.6652548,release
'o',1523065684.713822,press
'm',1523065684.753469,release
Key.space,1523065684.8094,press
'o',1523065684.8654861,release
Key.space,1523065684.937761,release
'r',1523065685.9502232,press
'e',1523065686.021665,press
'r',1523065686.086547,release
'a',1523065686.105296,press
'e',1523065686.133312,release
'd',1523065686.249818,press
'a',1523065686.281346,release
'd',1523065686.365779,release
'y',1523065686.793306,press
Key.space,1523065686.9215481,press
'y',1523065686.9370859,release
Key.space,1523065687.017258,release
'o',1523065687.221368,press
'n',1523065687.305336,press
Key.space,1523065687.3652842,press
'o',1523065687.392947,release
't',1523065687.437563,press
'n',1523065687.4410272,release
Key.space,1523065687.493334,release
't',1523065687.525483,release
'h',1523065687.542408,press
'h',1523065687.602655,release
'e',1523065687.619536,press
Key.space,1523065687.691653,press
'e',1523065687.7192729,release
'b',1523065687.775439,press
Key.space,1523065687.7992132,release
'b',1523065687.905556,release
'i',1523065687.922307,press
'g',1523065688.010379,press
'i',1523065688.034202,release
'g',1523065688.094281,release
Key.space,1523065688.106357,press
's',1523065688.170581,press
Key.space,1523065688.214543,release
's',1523065688.251076,release
'c',1523065688.3810549,press
'c',1523065688.4566479,release
'r',1523065688.595454,press
'e',1523065688.647425,press
'r',1523065688.67406,release
'e',1523065688.707608,release
'e',1523065688.794537,press
'n',1523065688.8579562,press
'e',1523065688.8819368,release
',',1523065688.994027,press
'n',1523065689.006976,release
Key.space,1523065689.070327,press
',',1523065689.1543198,release
'b',1523065689.174349,press
Key.space,1523065689.2020748,release
'b',1523065689.282607,release
'y',1523065689.296296,press
Key.space,1523065689.3842702,press
'y',1523065689.428385,release
Key.space,1523065689.520493,release
'a',1523065689.748437,press
'l',1523065689.824063,press
'a',1523065689.8803399,release
'l',1523065689.900627,release
'l',1523065689.963252,press
Key.space,1523065690.0310342,press
'l',1523065690.0833569,release
'm',1523065690.131489,press
Key.space,1523065690.163178,release
'e',1523065690.195447,press
'm',1523065690.227183,release
'a',1523065690.247179,press
'e',1523065690.287275,release
'n',1523065690.3233888,press
'n',1523065690.399125,release
'a',1523065690.4070988,release
's',1523065690.411461,press
Key.space,1523065690.547329,press
's',1523065690.5550861,release
Key.space,1523065690.65938,release
'g',1523065690.6751978,press
'o',1523065690.7513778,press
'g',1523065690.783202,release
Key.space,1523065690.8474329,press
'o',1523065690.891124,release
'f',1523065690.943362,press
Key.space,1523065690.9468632,release
'o',1523065691.011368,press
'f',1523065691.051237,release
'o',1523065691.111543,release
'r',1523065691.142436,press
Key.space,1523065691.174083,press
'r',1523065691.226197,release
'i',1523065691.278441,press
Key.space,1523065691.298094,release
't',1523065691.346463,press
'i',1523065691.4102788,release
't',1523065691.430689,release
Key.shift_r,1523065691.481388,press
'1',1523065691.5852642,press
Key.shift_r,1523065691.6735182,release
'1',1523065691.685645,release
Key.shift,1523065713.6369228,press
Key.shift,1523065714.227728,release
'y',1523065739.447529,press
'o',1523065739.5556931,press
'y',1523065739.555891,release
'o',1523065739.756536,release
'y',1523065740.828099,press
'o',1523065740.887369,press
'y',1523065740.932532,release
'u',1523065740.981032,press
Key.space,1523065741.056231,press
'o',1523065741.083934,release
't',1523065741.096577,press
'u',1523065741.10792,release
Key.space,1523065741.156221,release
'o',1523065741.212085,press
't',1523065741.219912,release
'o',1523065741.28445,release
'o',1523065741.33543,press
'o',1523065741.427327,release
Key.enter,1523065741.476717,press
Key.enter,1523065741.5532448,release
Key.shift_r,1523065743.1516721,press
'1',1523065743.223283,press
'1',1523065743.303106,release
'1',1523065743.379435,press
Key.shift_r,1523065743.4072409,release
'1',1523065743.4314308,release
Key.enter,1523065743.514265,press
Key.enter,1523065743.58657,release
'k',1523065771.972716,press
'a',1523065772.003716,press
'k',1523065772.051907,release
't',1523065772.1438642,press
'a',1523065772.1533172,release
'i',1523065772.244096,press
't',1523065772.275884,release
'i',1523065772.328466,release
'e',1523065772.399064,press
'e',1523065772.505413,release
Key.enter,1523065772.721921,press
Key.enter,1523065772.806248,release
'w',1523065773.1015182,press
'a',1523065773.188976,press
'w',1523065773.232755,release
'a',1523065773.354303,release
Key.backspace,1523065773.564163,press
Key.backspace,1523065773.632035,release
Key.backspace,1523065773.712822,press
Key.backspace,1523065773.7932851,release
Key.backspace,1523065773.824887,press
Key.backspace,1523065773.945427,release
'd',1523065774.067009,press
'i',1523065774.1107872,press
'd',1523065774.147073,release
'i',1523065774.2034292,release
'd',1523065774.218921,press
Key.space,1523065774.3074088,press
'd',1523065774.343075,release
Key.space,1523065774.447181,release
'y',1523065774.474057,press
'o',1523065774.505939,press
'y',1523065774.562091,release
'u',1523065774.6021109,press
Key.space,1523065774.6663308,press
'o',1523065774.6737359,release
'u',1523065774.7341251,release
'g',1523065774.7380428,press
'e',1523065774.766877,press
Key.space,1523065774.767138,release
'g',1523065774.794691,release
't',1523065774.9023302,press
Key.space,1523065774.917693,press
'e',1523065774.9699872,release
't',1523065774.9901178,release
'm',1523065775.0664241,press
Key.space,1523065775.0697238,release
'y',1523065775.134318,press
'm',1523065775.1672058,release
'y',1523065775.213929,release
Key.space,1523065775.225885,press
Key.space,1523065775.349924,release
't',1523065775.353808,press
'e',1523065775.45002,press
't',1523065775.505949,release
'e',1523065775.570213,release
'x',1523065775.596315,press
't',1523065775.6961112,press
Key.shift_r,1523065775.7035751,press
'X',1523065775.78404,release
'/',1523065775.800169,press
'T',1523065775.8238451,release
Key.shift_r,1523065775.863864,release
'/',1523065775.9280589,release
Key.enter,1523065775.9533231,press
Key.enter,1523065776.0016088,release
'c',1523065780.294511,press
'o',1523065780.382077,press
'c',1523065780.397587,release
'm',1523065780.43386,press
'o',1523065780.50577,release
'e',1523065780.529762,press
'm',1523065780.541461,release
'e',1523065780.617964,release
Key.space,1523065780.6298082,press
Key.space,1523065780.749941,release
'h',1523065780.80879,press
'o',1523065780.8932889,press
'h',1523065780.915849,release
'm',1523065781.029556,press
'o',1523065781.064642,release
'e',1523065781.076681,press
'm',1523065781.11258,release
'e',1523065781.153182,release
Key.space,1523065781.1706948,press
'a',1523065781.2308218,press
'f',1523065781.2670422,press
Key.space,1523065781.302561,release
'a',1523065781.346439,release
'f',1523065781.350854,release
't',1523065781.428142,press
'e',1523065781.500135,press
't',1523065781.515896,release
'r',1523065781.6002471,press
Key.space,1523065781.635788,press
'e',1523065781.660277,release
'r',1523065781.7077959,release
'u',1523065781.723936,press
Key.space,1523065781.724015,release
'r',1523065781.7798111,press
'u',1523065781.811775,release
Key.space,1523065781.8679512,press
'r',1523065781.883384,release
Key.space,1523065781.96415,release
'd',1523065781.988868,press
'o',1523065782.024843,press
'd',1523065782.069151,release
'n',1523065782.097146,press
'o',1523065782.177304,release
'e',1523065782.189004,press
'n',1523065782.217278,release
'e',1523065782.2571,release
Key.shift_r,1523065782.3060749,press
'1',1523065782.409579,press
Key.shift_r,1523065782.4455948,release
'1',1523065782.470269,release
Key.enter,1523065782.528806,press
Key.enter,1523065782.584738,release
Key.shift_r,1523065912.8552132,press
'M',1523065912.969325,press
Key.shift_r,1523065913.077179,release
'm',1523065913.129386,release
'a',1523065913.226149,press
'y',1523065913.382168,press
'a',1523065913.417996,release
'y',1523065913.490397,release
'b',1523065913.566307,press
'b',1523065913.642161,release
'e',1523065913.65419,press
'e',1523065913.730162,release
Key.space,1523065913.7637,press
Key.space,1523065913.876487,release
's',1523065914.096992,press
'u',1523065914.188957,press
's',1523065914.218474,release
'u',1523065914.2579908,release
'n',1523065914.366067,press
'd',1523065914.4104152,press
'n',1523065914.477983,release
'a',1523065914.5019898,press
'd',1523065914.52207,release
'y',1523065914.662357,press
't',1523065914.6659682,press
'a',1523065914.6697311,release
Key.shift_r,1523065914.7381701,press
'T',1523065914.746023,release
'Y',1523065914.746159,release
Key.shift_r,1523065915.082439,release
Key.backspace,1523065915.2220201,press
Key.backspace,1523065915.318421,release
Key.shift_r,1523065915.4471612,press
'1',1523065915.4911518,press
'1',1523065915.583045,release
'1',1523065915.638983,press
Key.shift_r,1523065915.707707,release
'1',1523065915.759475,release
Key.enter,1523065915.7960498,press
Key.enter,1523065915.8982038,release
Key.cmd,1523065919.575734,press
Key.tab,1523065919.656008,press
Key.cmd,1523065919.768193,release
Key.tab,1523065919.822206,release
Key.shift_r,1523065920.7117262,press
'D',1523065920.779146,press
Key.shift_r,1523065920.8188212,release
'd',1523065920.863111,release
